TimeStamp(s),FrameCounter,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,EulerX,EulerY,EulerZ,FallCheck
0.01,1,-0.08599468759458408,-1.0109977432361266,0.03099817851313323,-4.182778819225946,-0.00041012791872793025,-0.5156252665404745,90.32676352286803,-5.1050620292785975,-15.23497257707748,0
0.02,2,-0.08286921957107232,-1.0122344876824574,0.03128481696905784,-6.481972266315814,-1.176873362780869,-0.6493379164041679,90.25432252738553,-5.096193108251416,-15.254597863674999,0
0.03,3,-0.08222986708323742,-1.0101889016115992,0.030406356588029478,-7.83953117234474,-1.3956210107155396,-0.703645330212274,90.17963745732273,-5.08732268134661,-15.268309785445554,0
0.04,4,-0.0827355643351617,-1.0041567576808594,0.02869943176511769,-8.242543505214373,-0.6398325253077486,-0.6385103614777853,90.10055416292694,-5.079009148058018,-15.273011274699304,0
0.05,5,-0.08043720056989319,-0.9966032178344312,0.02746101837052672,-8.465518367045728,0.2863196216278591,-0.4546829272151422,90.01454980021045,-5.072996630041026,-15.270260432135656,0
0.06,6,-0.07332464419539077,-0.9914405083642326,0.027083503157928113,-9.171765828630488,0.6459099066402044,-0.16808189438382776,89.91908977171173,-5.0715367232464,-15.26527638027539,0
0.0699999999999999,7,-0.06369141196161657,-0.9914038791166535,0.02640343227535383,-10.363425312851696,0.34593988657091057,0.20273664631834304,89.81297472298937,-5.075356822351606,-15.263383761248535,0
0.08,8,-0.056210216450106786,-0.9964284826606771,0.024243782698072792,-11.627577135580868,-0.2502561938182939,0.6192725500698221,89.69663063082129,-5.082805482870145,-15.26720071741141,0
0.09,9,-0.05443872512010116,-1.004029129519063,0.021237189353564744,-12.659619315908877,-0.8126301048662097,1.000862642063,89.57086879607392,-5.091572085684562,-15.276800146573322,0
0.0999999999999999,10,-0.058971836990602586,-1.0110794320449676,0.019432886354585354,-13.451558253176652,-1.263433941912464,1.2410429941180405,89.4361418451096,-5.10082861331618,-15.291386527258194,0
0.11,11,-0.06770295338342261,-1.0154426025737717,0.01987219765783774,-14.123058222096917,-1.66453674939808,1.276132835331117,89.29325040805351,-5.11110548747464,-15.310212939842833,0
0.12,12,-0.07686867603088947,-1.0164659680079209,0.02112139441327156,-14.742009160375401,-2.070498671329825,1.1530159026697768,89.14408450522316,-5.122413725589892,-15.332724005463945,0
0.13,13,-0.08223702696112996,-1.0146200013659197,0.02073737741303602,-15.304379921239192,-2.5221197938750035,1.0120081683088538,88.99108189326681,-5.13347999378548,-15.359062295152267,0
0.14,14,-0.08082789499316721,-1.01105143009156,0.017858878625159624,-15.775946887188518,-3.0910295339938485,0.9741018182554358,88.83589328409722,-5.143259150794231,-15.390781996397013,0
0.15,15,-0.07278010980611913,-1.0072606524294099,0.013911108013619486,-16.09275008949342,-3.8647155722832935,1.038351259963846,88.67901905449013,-5.152493351530756,-15.430565033848449,0
0.16,16,-0.061554520452203276,-1.0046347153684105,0.011103066407898161,-16.145139104898405,-4.884803983100361,1.0983012989801544,88.52152110895595,-5.1627968789925545,-15.480846425296162,0
0.17,17,-0.051495483259874186,-1.0037562342936335,0.010603838100950747,-15.838465382487499,-6.082354610465573,1.0571944057457834,88.36696998251381,-5.174240657179982,-15.54268482900589,0
0.18,18,-0.04479233344165049,-1.0037822246486097,0.011834105108387678,-15.24116660895927,-7.261691371956743,0.9244191300209368,88.2200777807872,-5.184880384536686,-15.61567141017684,0
0.19,19,-0.04122200297536302,-1.002632109952097,0.01329860905768989,-14.64440977237502,-8.217547152960378,0.8078742959046543,88.0821437564652,-5.193246367217762,-15.698462385554917,0
0.2,20,-0.041084835568732284,-0.9988016139966641,0.014574778819741379,-14.355820653370973,-8.92460674930204,0.8138789747918522,87.94880447004346,-5.200541409424498,-15.789464638525773,0
0.21,21,-0.04731828099477766,-0.9940092891980834,0.01756684026493729,-14.374608924186845,-9.511580790915723,0.9477958987461266,87.8142760519568,-5.209532366671822,-15.887021025077523,0
0.22,22,-0.06292209253666342,-0.9936624116420854,0.024650479974263652,-14.35942566088411,-9.924486634236189,1.1192131815340254,87.67801837755121,-5.221847697205272,-15.987973233684237,0
0.23,23,-0.08596208247219497,-1.0029831625445391,0.03444182667462039,-14.053751236969827,-9.732869195733443,1.25556506144789,87.544876460385,-5.237334974909658,-16.085519014244166,0
0.24,24,-0.10889843145229139,-1.0211269022711253,0.0400556058564675,-13.747729512799763,-8.546006791255142,1.3969180019022316,87.41660292706575,-5.255503834269427,-16.170369254092225,0
0.25,25,-0.1243859339844418,-1.0391173928945288,0.03360316605981527,-14.149500105585155,-6.672517598787632,1.6488334498093151,87.28463380214001,-5.276365248729689,-16.2369211528666,0
0.26,26,-0.13161512540218062,-1.0452518576496,0.013951973367036826,-15.635060549221386,-5.113849294636288,2.0431741001700954,87.13483154081659,-5.30017123402035,-16.28898754121993,0
0.27,27,-0.1367518433511005,-1.034549544895156,-0.00987954012207964,-17.679540361428007,-4.7342280348296075,2.512376912444379,86.96074644109177,-5.327857261464644,-16.33800665006498,0
0.28,28,-0.14707751156461485,-1.0134713389181136,-0.024366563988088296,-19.28094693769971,-5.597612363348682,3.08493410792356,86.76989712674661,-5.362591648176659,-16.395342312858013,0
0.29,29,-0.16307858239472647,-0.9944116837336059,-0.0226516019048357,-20.107149782133792,-7.324172028826823,4.07710370906872,86.57417531061624,-5.410654514857665,-16.468381821624778,0
0.3,30,-0.17503318452106148,-0.9849818622359888,-0.01108627990122255,-21.06524059636401,-9.941038268329205,5.90163910251687,86.37406011454206,-5.479976061502471,-16.56522906722243,0
0.31,31,-0.16967174585570996,-0.9834626458398193,-0.0037234665115743705,-23.449340427997168,-13.963254333885903,8.50482106508338,86.15458000429133,-5.576154887321436,-16.700057963244813,0
0.32,32,-0.14341547347317357,-0.9847481984301751,-0.009704207876209294,-27.495629213601124,-19.472981648649455,11.023714804626659,85.89828373858093,-5.697452543951476,-16.888644740632262,0
0.33,33,-0.10890631592540484,-0.9881520352009306,-0.02621068777735357,-31.942021744731974,-25.41231033323915,12.211699315733986,85.60181538022378,-5.832242344932991,-17.136346089457792,0
0.34,34,-0.08676057334508774,-0.9969220341458307,-0.04213104479530868,-34.98130336699707,-30.10489922804731,11.38988727621162,85.28023152722176,-5.962593756939173,-17.431497342830113,0
0.35,35,-0.0907134045220429,-1.0113389281164464,-0.046378869886613265,-35.518265578819694,-32.442285136505966,9.03696451134821,84.95757110405661,-6.073266191023897,-17.751027895110745,0
0.36,36,-0.12012738871722631,-1.0254965494130035,-0.034369798195100325,-33.70409995811617,-32.431867271891264,6.422528511407985,84.65416256979,-6.15966854264049,-18.071549286362725,0
0.37,37,-0.1635149788065724,-1.0317582521056494,-0.010779728894556199,-30.65674058177762,-30.76538563141185,4.630394066133195,84.37963728232414,-6.228394836436408,-18.376168668942515,0
0.38,38,-0.20639344545164995,-1.0270479516535163,0.013080530799881291,-27.715565652561164,-28.194047236513136,3.8910819054540533,84.13293217892364,-6.290308225417384,-18.655324655477095,0
0.39,39,-0.2374109136686829,-1.0145131956630424,0.027575790273580123,-25.645323398427262,-25.347786121846173,3.7458550487566717,83.90651027538468,-6.352237138303411,-18.905858458675247,0
0.4,40,-0.25182229721867755,-1.000399762060481,0.03226570554513311,-24.335403075049868,-22.76421488595113,3.6907572429338074,83.69201003043281,-6.414001904487758,-19.130185714998962,0
0.41,41,-0.25249917985553727,-0.9899302803994354,0.03444466379395065,-23.25349536543602,-20.69287456453327,3.5898700725326465,83.48471298819615,-6.4724819160199605,-19.333452597047607,0
0.42,42,-0.24735355203125967,-0.9851357415381294,0.04008124637776715,-22.121590882354717,-18.870456942285973,3.5816795895475955,83.28451124537898,-6.527621676397883,-19.518405701465706,0
0.43,43,-0.24365055424493526,-0.9851924432793341,0.047602439629642244,-21.05093551696269,-16.776854621395444,3.774424161953399,83.09334617836554,-6.58346503849583,-19.682655233503805,0
0.44,44,-0.2431739538584947,-0.988096411000512,0.05104451238615485,-20.171938925284532,-14.26638648613445,4.11005862420216,82.91164880249991,-6.64351475585991,-19.82214909674116,0
0.45,45,-0.2423684939436348,-0.9920544315978257,0.04735899476540629,-19.466417554278973,-11.835675818001784,4.457515927144174,82.73630635809224,-6.7068314920976615,-19.93738537939326,0
0.46,46,-0.23717105609940786,-0.9957037643451212,0.03861084924489499,-19.04533532828805,-10.180958902870785,4.734647849620219,82.56100102180183,-6.769937591608621,-20.03551562847381,0
0.47,47,-0.22756139083258095,-0.9973779691060093,0.027939293401021494,-19.301067058658354,-9.59391755809348,4.897936125911252,82.3784116415782,-6.831475396274035,-20.126926703691517,0
0.48,48,-0.21714396929118807,-0.9946750640022953,0.01608955922744337,-20.513884246884288,-9.854414843349236,4.85464739125778,82.18288484942485,-6.89280674930519,-20.220656603839412,0
0.49,49,-0.2088649642571278,-0.9857576752320041,0.0027205803072385183,-22.372688231902732,-10.558657832669287,4.462669798227077,81.97198142904877,-6.953612225267564,-20.3220676609752,0
0.5,50,-0.20255087394426924,-0.9716800405626439,-0.01048057226367819,-24.10283432748728,-11.382106472918599,3.6554313623461225,81.74655788131248,-7.008922453696248,-20.432651113102807,0
0.51,51,-0.1969379776948192,-0.956669848058036,-0.0194654877595598,-25.097423491611014,-12.078134193459672,2.5419675569126894,81.51062896171769,-7.052467502612326,-20.550860120968533,0
0.52,52,-0.19261857838520602,-0.9451819113601232,-0.020840362926872726,-25.28757576614742,-12.432006554690808,1.3551682132164282,81.27151358233824,-7.082690405765457,-20.67348992489898,0
