TimeStamp(s),FrameCounter,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,EulerX,EulerY,EulerZ,FallCheck
0.01,1,-0.05100035862243435,-1.0120006235377967,0.038002245144177625,-3.20856431637579,0.11468878577690747,0.4583073563157838,87.67399863833721,-1.415203501006201,-31.054323805210483,0
0.02,2,-0.05381848324332289,-1.0078048812339937,0.040221037896516335,-3.126315347757543,0.6882335317164877,0.6095313470002337,87.64702751741964,-1.4241743371980384,-31.046914605481803,0
0.03,3,-0.05608044090143296,-1.0046775981219587,0.04170090625424424,-3.1097196271579137,1.0683649542030642,0.7700216678130958,87.6351457827434,-1.4401176535058378,-31.039245164440796,0
0.04,4,-0.056657981272207975,-1.0029143975274653,0.041922054168826495,-3.1601154739640207,1.1737207597400396,0.9197878794828958,87.63015526057727,-1.461180307186636,-31.03066214449612,0
0.05,5,-0.05452508541852382,-1.002156683843762,0.04071215872710906,-3.204528821397985,1.0659152106982372,1.0098558592521027,87.61166910743714,-1.4796458364885603,-31.020872738481152,0
0.06,6,-0.04997481011926478,-1.0021213613365254,0.0383634214570511,-3.142267929959886,0.8583693608213717,0.9957315055770652,87.57869084843817,-1.4917176860604282,-31.011623025771136,0
0.0699999999999999,7,-0.044672356511013304,-1.0028130854911954,0.035781127042029875,-2.9014644611057894,0.5880075371793791,0.878001150868519,87.55688425576444,-1.500700208190005,-31.00702679883448,0
0.08,8,-0.040309717059981535,-1.0039239591387654,0.03436356322387114,-2.470662168114072,0.20826461748773484,0.7098311031769411,87.56742904227667,-1.5107371559553278,-31.010555402774582,0
0.09,9,-0.037505957524225794,-1.0045185059350012,0.03528960445356661,-1.9173318038513412,-0.2892942781051038,0.5607201891997639,87.59765712917726,-1.521013340370535,-31.02129661954573,0
0.0999999999999999,10,-0.03620123090431851,-1.003831446563061,0.03860380011741614,-1.3902568687990342,-0.8097743031976911,0.4797883391160456,87.61528983978106,-1.528307629613093,-31.034883261363596,0
0.11,11,-0.03665899617682954,-1.0023480505355975,0.0430049545117934,-1.0545212306400722,-1.24722064688094,0.494393676769515,87.60954379510791,-1.5337109010907013,-31.048971712999958,0
0.12,12,-0.039404417834447245,-1.00174504516703,0.04671134672524765,-0.9698328451579292,-1.58477701834331,0.6120392897928122,87.60365495963799,-1.5433915386026782,-31.065927243371025,0
0.13,13,-0.04413487563619241,-1.0035331911144973,0.0488001545569217,-1.0404991677370619,-1.8462869445469368,0.7918621748692085,87.62132195811012,-1.5611764401421264,-31.088435557455668,0
0.14,14,-0.04926745298278716,-1.0076407191366306,0.04989334581071749,-1.115475340239315,-1.9992059714911057,0.9353137373093845,87.65311193061041,-1.5826274199531083,-31.11409521650508,0
0.15,15,-0.05291885681141685,-1.0122055026462329,0.05139321170058,-1.131699818429714,-1.9957211545669786,0.9552151509036829,87.66934446247265,-1.5995107435101465,-31.137315633990244,0
0.16,16,-0.054116757895543384,-1.0147427355252434,0.05383259714671098,-1.1413874435914795,-1.8987825520061654,0.8640601259178563,87.66172732527843,-1.609516895444477,-31.156640429999143,0
0.17,17,-0.05287314178648465,-1.0137459038932777,0.05615072096369613,-1.2073474007870046,-1.8695674378904792,0.7605616127455126,87.65560433663258,-1.618295625172327,-31.177089374408325,0
0.18,18,-0.049513083215680626,-1.009545627190001,0.05683026732978487,-1.2957896811710072,-1.9885398997839099,0.7148821220047537,87.67495895122133,-1.631123884458907,-31.20330711234454,0
0.19,19,-0.04460974033245388,-1.0040003973363583,0.05552799172363219,-1.2906172760377708,-2.148434432926958,0.6937315647563352,87.7085545742639,-1.645586698629252,-31.232558923543706,0
0.2,20,-0.03960706715916093,-0.9995230118766584,0.053314451729048466,-1.1158838439077823,-2.182037073177791,0.6178001754186316,87.72546435981482,-1.6551566659890544,-31.257821948299195,0
0.21,21,-0.036732296643315177,-0.9980966193614877,0.051542987127329,-0.828312743183794,-2.0721087555749,0.4740166097531019,87.7198235233614,-1.658859450757046,-31.27738044391482,0
0.22,22,-0.0375566473611101,-1.000471777414502,0.05080936885648159,-0.5736407269791604,-1.9743299541464272,0.3435215190160468,87.72197444214282,-1.66378655262168,-31.297623511417378,0
