TimeStamp(s),FrameCounter,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,EulerX,EulerY,EulerZ,FallCheck
0.01,1,0.00899990312291793,-1.0050004453916592,0.08799882929372083,-0.4583935771864677,0.2291401111700746,0.45831712615871467,92.18893005189373,0.9339209170197286,-17.223118087995,0
0.02,2,0.009043230599419527,-1.0042303946818063,0.09312731361827731,0.24835773837937278,0.37080189192047464,0.24982388286495597,92.16700881281763,0.9344032438014376,-17.218048487531078,0
0.03,3,0.008747244211827447,-1.003543307738384,0.09599514792238387,0.618415178587358,0.37533680112366713,0.12437203033896661,92.19455334332287,0.9301303034850773,-17.213056111157282,0
0.04,4,0.008195942639230826,-1.0031806708920126,0.09640109157185339,0.6219072884502188,0.2338799802461876,0.10376065686674191,92.28040134735171,0.9202138809079004,-17.208018149525845,0
0.05,5,0.007875750120993567,-1.0034299735073462,0.09583413055904896,0.4754048588136082,0.06073009417558155,0.1474360919852844,92.38084240332786,0.9082522365657583,-17.2031746819035,0
0.06,6,0.008215907648718476,-1.0043157021061793,0.09556589720836146,0.366187926293118,-0.02797445015030116,0.1995534037013741,92.43941337033779,0.8989992756015935,-17.199630971256042,0
0.0699999999999999,7,0.00916116166766599,-1.0054287507123285,0.09567406135890798,0.32800411861776724,-0.017805993147518132,0.23057118256526732,92.44832444559097,0.8946845413258238,-17.198853544536355,0
0.08,8,0.01022222401312946,-1.0060938428179091,0.09561685305679037,0.32234049219237787,0.009167181195988994,0.24160685082967437,92.45758649433304,0.8947721859763783,-17.20156119912104,0
0.09,9,0.010918167581556492,-1.005802110108512,0.09516262060703334,0.327977914147496,-0.04285537939558639,0.2404735773192778,92.51285726258872,0.8978212081503676,-17.20707891991637,0
0.0999999999999999,10,0.01110844091334393,-1.0046411732034521,0.09473468522466451,0.3416553749823191,-0.20695377546130278,0.22391075088585982,92.59890227165229,0.9021137407258397,-17.21381973282874,0
0.11,11,0.01093258431746981,-1.0033096406261048,0.0950501716242933,0.34957301601479096,-0.43317305251507654,0.1886765429346366,92.66196270802351,0.905446327289229,-17.220573567673025,0
0.12,12,0.010593153608218619,-1.0025413998240158,0.09630201484640595,0.32669720841057964,-0.6263520403223806,0.15023466848571815,92.67868038321136,0.9060766665423814,-17.227297693921358,0
0.13,13,0.01029088470421917,-1.002482989325573,0.0976190194063274,0.2570625479076836,-0.713763811149691,0.1326666466590902,92.67970642273946,0.9040635500448229,-17.23453178203299,0
0.14,14,0.01022365366437899,-1.0027759940765264,0.09764533035868504,0.15242949031705236,-0.6984755019409056,0.13751092909163176,92.7033876228221,0.90110321057062,-17.242264328733828,0
0.15,15,0.010437397356108831,-1.0032055068599306,0.09590592885722482,0.05881312881747133,-0.6608957435943639,0.13540316430574817,92.74788132588444,0.8990470404205086,-17.249805486399584,0
0.16,16,0.010697741928601751,-1.003990646570087,0.09346868910748622,0.041041656795322574,-0.7018557458092024,0.09501737400753917,92.78214491372255,0.8987212931939386,-17.25692746430029,0
0.17,17,0.0106677054631339,-1.005322146624056,0.09210830551353806,0.1377705467046904,-0.8597116701584862,0.016181675843898607,92.79169746776394,0.8998217496244083,-17.26470042456591,0
0.18,18,0.01023215223231145,-1.0068168656632022,0.09288275704221152,0.31010864982679187,-1.0579725299072875,-0.0668721242424489,92.79484571555778,0.9014643100113142,-17.27452227617104,0
0.19,19,0.009564630589306119,-1.007660226324716,0.09548495894919179,0.43994996383045276,-1.1330443874778182,-0.11239108260890247,92.8135454437903,0.9029727173910662,-17.286150028562805,0
0.2,20,0.008859336031430336,-1.0073150265165558,0.09863296960701466,0.4055473370930362,-0.9456102485929443,-0.10351162459011787,92.84369985917887,0.9045225868230707,-17.297012610447787,0
0.21,21,0.008048928610984142,-1.0060340172508437,0.10083885771756097,0.1783394251310763,-0.5000263835578129,-0.059578661552329854,92.86359713154538,0.9065550800732534,-17.303609950972884,0
0.22,22,0.006843137642796575,-1.0047120475053477,0.10108637975835102,-0.15019033737392937,0.04337406384066913,-0.016708035480337138,92.86475973705286,0.9078473536907155,-17.303617564347753,0
0.23,23,0.005070002901168513,-1.0042609145564114,0.09933360896604553,-0.4345731039724599,0.48910723277770746,0.003972311776980025,92.86232693891333,0.9051218995715679,-17.297094303509482,0
0.24,24,0.0029758086507321512,-1.0049721746312874,0.09658820476317971,-0.5694784376463966,0.7410898405006904,0.007654984523626882,92.87299469492523,0.8964894045880908,-17.286311743965047,0
0.25,25,0.0012114947569141588,-1.0062858386813707,0.09429562545888565,-0.5376948098046028,0.8197577662812251,0.006873244165444506,92.89233740622643,0.8850503183479104,-17.274512439833835,0
0.26,26,0.0005403682601079472,-1.007154532913844,0.09344301235669664,-0.3948368918945662,0.7785015527922824,0.00014954664993590606,92.90270892384245,0.8768405920779412,-17.264293064423807,0
0.27,27,0.0014375845693271178,-1.0067499166014635,0.09415833716225269,-0.2240332832528101,0.6485342319658389,-0.021471802812061763,92.90042488314906,0.8746955723911726,-17.25662664440021,0
0.28,28,0.0037293925476697574,-1.004985863084063,0.09597709556988106,-0.09666196986479618,0.4752646292729589,-0.049244517041810223,92.90381599985506,0.8758379550017762,-17.25109223811797,0
0.29,29,0.006494180423045844,-1.0025953175203268,0.09826352675071978,-0.05065192729384564,0.36774260604030906,-0.05035904987828279,92.92947365448285,0.8758457707865123,-17.24659773877944,0
0.3,30,0.008467257494030435,-1.0008072358375057,0.10038875844360284,-0.08754070713686354,0.46025416783260215,0.004797784953467154,92.9686000833113,0.8732564218361331,-17.241538810643558,0
0.31,31,0.00880929534403554,-1.0006559660262617,0.10172336073950765,-0.18848478030238647,0.8036152021160639,0.11027021224347172,92.99617727138882,0.8695328055059139,-17.233722948771547,0
0.32,32,0.007616336380790665,-1.0021906585948386,0.10167812338506038,-0.3298800407946893,1.3031283287964581,0.22257356695511415,93.00026805702119,0.8658289273098703,-17.221151807053488,0
0.33,33,0.0057270832215138325,-1.004331393584757,0.09996103356625569,-0.4732536422687651,1.7746655580542128,0.2903570260615247,92.99255508508307,0.8612172294796152,-17.203338789343015,0
0.34,34,0.004130741687585975,-1.0057264371318075,0.0969704944360325,-0.5487696718548802,2.060648220453814,0.28718036725907276,92.99004097492606,0.8542806042672726,-17.181749270215803,0
0.35,35,0.003557895715783155,-1.0058006944093316,0.09390964838550538,-0.4838926905625923,2.101610926599535,0.22342675134188728,92.9956310572515,0.8456435804982338,-17.159078417391076,0
