TimeStamp(s),FrameCounter,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,EulerX,EulerY,EulerZ,FallCheck
0.01,1,0.008999610617519024,-1.0120008823817555,0.0010003959291310057,0.1719071541337524,0.6874642127234595,0.1718873975304763,87.03804100034003,1.100082710654055,-7.288024655231024,0
0.02,2,0.009798937376040722,-1.0110812136859801,0.00019564682913900382,0.2792903731740823,0.7452728235546613,0.2605638015047593,87.03059820143025,1.098260906691989,-7.281242889549465,0
0.03,3,0.010148478867909407,-1.0096019944484587,-0.00019202958282531446,0.3662809847592204,0.6737061648470537,0.3309868256456757,87.04130222218315,1.0933285006825502,-7.275918007995753,0
0.04,4,0.009876977929112152,-1.007523402799236,5.7532111906179883e-05,0.40882559721263406,0.4783374798620104,0.3712407220477038,87.07322162666672,1.0843684661010224,-7.2728287540475405,0
0.05,5,0.009109257103375299,-1.0053786697964058,0.0008176529303307038,0.40002332064842744,0.3053302320679161,0.3834824925591714,87.11056075901512,1.0740081930158436,-7.271183175682876,0
0.06,6,0.008051469202730675,-1.0038453734886825,0.0015884544015151365,0.37284341276366506,0.2993771291965023,0.3839013280737063,87.13341023743644,1.066399295563406,-7.268914138988021,0
0.0699999999999999,7,0.006809208370388517,-1.0032474718732107,0.0017647789133955086,0.38455893858675055,0.44740904981755075,0.38776231523693316,87.13932984575679,1.062428252495801,-7.264778932724797,0
0.08,8,0.005445132800580589,-1.003416121223051,0.0012031618953649828,0.46673206672513146,0.579804307339804,0.3934503849329823,87.14610126315236,1.0580170637966553,-7.2599194047096285,0
0.09,9,0.004202401824895077,-1.0039583385159097,0.0005356078667939572,0.5928413968967002,0.5427978260997418,0.3845379724395631,87.16958290710807,1.0489032575813277,-7.256573393344506,0
0.0999999999999999,10,0.0035693471270520885,-1.0046156185680817,0.0006253556978420655,0.70113706348085,0.3570583406770086,0.34653916603659535,87.20378643550293,1.0363660456240644,-7.25546631516768,0
0.11,11,0.003950090774790373,-1.0053577465804948,0.0015982117133349122,0.7478313169459337,0.18614382361665135,0.2826944611717591,87.22935582279486,1.0260461748434049,-7.255212822761258,0
0.12,12,0.005192144983102366,-1.006157234965038,0.002654134609854237,0.7362901932883873,0.1578640103642185,0.2184983775884619,87.23920000167777,1.021051384407664,-7.254130349470163,0
0.13,13,0.006544828323598489,-1.0067791113376543,0.002950535113985489,0.7023947495012797,0.24242568923324048,0.18579834519822275,87.24693947486644,1.0185509401235233,-7.251935159568697,0
0.14,14,0.007208513953919646,-1.0069332585832913,0.002448681887755939,0.6806622133000199,0.30640655887721757,0.1919354177567058,87.26739224750244,1.0142590210692148,-7.249591910038753,0
