TimeStamp(s),FrameCounter,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,EulerX,EulerY,EulerZ,FallCheck
0.01,1,-0.02399950681651934,-1.007000144426315,0.07699992538888302,0.343618131210622,-1.3749829779308793,1.4324189609826743,94.37764238994835,-0.8938123113738192,-19.74987760136126,0
0.02,2,-0.02784139306513059,-1.0098949903648753,0.07350951530869274,0.18085631778656708,-2.020131311393835,1.4559881671985047,94.38403157640829,-0.9055935331591516,-19.77656587506869,0
0.03,3,-0.029285690581514832,-1.012001760670662,0.07260781407571813,0.10742459032277268,-2.475749512991269,1.373100030778524,94.38428368668376,-0.9173295253850282,-19.802868378870098,0
0.04,4,-0.027588098616855995,-1.0128826980938146,0.07453688537489377,0.07711990241418365,-2.7423896584952114,1.2110012696515848,94.37721990587885,-0.9282663223990487,-19.82958796210871,0
0.05,5,-0.023903528747394265,-1.0125351488311547,0.07713851396675403,-0.06228948065965459,-2.922487779708042,1.110265528311733,94.36710281716529,-0.9377399640145617,-19.85821650498799,0
0.06,6,-0.020300145290132653,-1.0112601139216943,0.07781629170571544,-0.40249663500254235,-3.0301018451656154,1.1833384583188766,94.35854141123586,-0.9466590887554678,-19.889157652269123,0
0.0699999999999999,7,-0.018556195644598115,-1.0095087429886305,0.07550250509705059,-0.8562607420736887,-3.000238782063622,1.4078225542159755,94.35070235233326,-0.9574623404541823,-19.92072593903132,0
0.08,8,-0.01931478624449954,-1.007737572482522,0.07122154140866838,-1.219265755184128,-2.843996064453947,1.6461661498360765,94.3379443341256,-0.9719749521276217,-19.950408066695516,0
0.09,9,-0.02188485618804122,-1.0062229099115356,0.06719220955279494,-1.3461117867960823,-2.6926380430244405,1.7527150835633705,94.31723327043947,-0.9892301184778396,-19.97741417512878,0
0.0999999999999999,10,-0.024888856298930957,-1.00496411778879,0.06523310025788746,-1.2568389798952484,-2.6807770265050683,1.6705916982479054,94.29351517405237,-1.005763953720527,-20.00367766224052,0
0.11,11,-0.027272937076991268,-1.003856709165245,0.06562725484784349,-1.0828134639879634,-2.8337634232142355,1.450927767604006,94.2752406363249,-1.0185502314569537,-20.031894772823318,0
0.12,12,-0.028747227518463838,-1.0030125001551966,0.06730987749626693,-0.942846960709683,-3.067828510418544,1.1957588039159879,94.26455140140587,-1.0277221780198988,-20.0628005989223,0
0.13,13,-0.02947552767825147,-1.0028193983643257,0.06902245655221854,-0.8862374852403316,-3.2607994942510485,0.9842511549789651,94.25473787512738,-1.0359317304736886,-20.094876209239118,0
0.14,14,-0.02968530030570332,-1.0035374714835046,0.07019917434761339,-0.9173021707937513,-3.3171747169272443,0.8445277826718605,94.23890418433356,-1.044889787972512,-20.126463767533338,0
0.15,15,-0.02963521566261966,-1.0048200267934655,0.0709606430453281,-1.0188917720273651,-3.1979378874660473,0.7731598085951756,94.21867651891617,-1.0533113627506612,-20.157203583673468,0
0.16,16,-0.02971833330916393,-1.0058070059226387,0.07165533650522131,-1.1399667819761747,-2.912670956543996,0.7566423289648829,94.20129395755828,-1.059165673881111,-20.18683821596746,0
0.17,17,-0.030323516937917475,-1.0058663224040831,0.07251669773662019,-1.2011726417825894,-2.4872727607734935,0.7735345638548491,94.18912111087923,-1.0637128216163432,-20.213161509205257,0
0.18,18,-0.03144176528245819,-1.0052529898310472,0.07354205326017382,-1.1604016816594716,-1.9484682394322579,0.795087232887724,94.17606330680714,-1.0716590099835777,-20.232476101138996,0
0.19,19,-0.03249183743692804,-1.0049681861239281,0.07453115673016628,-1.077867866941235,-1.3509486223089078,0.7944809969822986,94.15583318224162,-1.085898375950933,-20.242970428696662,0
0.2,20,-0.032777886602933494,-1.0059309211241307,0.07527117739531312,-1.0781460132575749,-0.7982221548413237,0.7576922069922072,94.13057236942944,-1.1030791717583648,-20.247099524095322,0
0.21,21,-0.03217465962947523,-1.0082079914811313,0.07573727633709272,-1.2225371584152647,-0.3932503617693023,0.6943873230426543,94.10790168863106,-1.1166699624150713,-20.249439862631316,0
0.22,22,-0.031183532186996148,-1.010910063524245,0.07606794050966406,-1.4416735292192342,-0.15946040458853572,0.6434369798047991,94.09063648614766,-1.1244421298648686,-20.252209377295,0
0.23,23,-0.03029294041601091,-1.0127802255046285,0.0763152939059704,-1.6214291011400985,-0.03859308274718673,0.6540207522846598,94.07329033821544,-1.1307344646027946,-20.253987253693566,0
0.24,24,-0.02954860934514155,-1.0129915003306502,0.07637576947700463,-1.7371534253055696,0.026643463399319087,0.739637374777299,94.04958071488502,-1.1408199762037305,-20.25293215901566,0
