TimeStamp(s),FrameCounter,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,EulerX,EulerY,EulerZ,FallCheck
0.01,1,0.025999188746980054,-0.9730003010496457,0.266001218332134,-1.6043536796135585,0.11459516393295024,-0.4583396958857774,102.44487109639061,1.7188730758156787,-18.1627684924053,0
0.02,2,0.028216645552832244,-0.9727512918979163,0.26865193310251384,-1.6305223445893886,0.043628632675823564,-0.2945980743223657,102.42001191753627,1.7225440293961696,-18.159027514295854,0
0.03,3,0.029389849542366554,-0.9729678942468971,0.269995675566145,-1.6204241855773842,-0.02774452976356497,-0.20230940301574257,102.40881409327436,1.7263831937027847,-18.158326732864403,0
0.04,4,0.028987405550975235,-0.9738029236425361,0.26980498004380044,-1.5954317597724943,-0.07628300258984716,-0.188354094969971,102.41379426684284,1.7304686142101757,-18.160355033030243,0
0.05,5,0.027365466429133282,-0.9750548159612764,0.2689695212303539,-1.6078213498388145,-0.0904522316661883,-0.19535778867968498,102.42288371153522,1.734535572011978,-18.162428732217606,0
0.06,6,0.025566075757340396,-0.9761907639281923,0.26859746555534875,-1.6731725284584569,-0.09690266083874471,-0.16308735643104702,102.42024864857001,1.7379800754362418,-18.16308400532105,0
0.0699999999999999,7,0.024503549326643604,-0.9764309583675186,0.26904883593318585,-1.7548987990401677,-0.10576307890942295,-0.0882627509409406,102.40335523568577,1.7403441617366908,-18.163260038948245,0
0.08,8,0.02432137866195263,-0.9752916950600561,0.269705584818069,-1.8091526193600629,-0.05277617932232953,-0.024243710682953768,102.38562999284918,1.741727285914666,-18.16380568208344,0
0.09,9,0.024586987972518872,-0.9733380706448023,0.2697215241105427,-1.8244516246449765,0.13866975890814315,-0.019743287324733252,102.37913618215657,1.7424878593651716,-18.163229242658307,0
0.0999999999999999,10,0.024985963390921535,-0.9720827068345331,0.26902038162617287,-1.8137850474712944,0.42006941461226727,-0.06002924413541183,102.37912127805866,1.7425272997709391,-18.15926218598067,0
0.11,11,0.02567529408223094,-0.9726726045597147,0.2683673515630141,-1.782302822176858,0.5962361684373865,-0.0800579765890724,102.37170916622743,1.7414236082848995,-18.15247980398973,0
0.12,12,0.026974452904473836,-0.9746798773635256,0.2684439622841392,-1.7205183289024142,0.5013265645600962,-0.04040000895968224,102.35466834943803,1.7398584734421916,-18.146948369125777,0
0.13,13,0.028788513203227464,-0.9765381043802992,0.2691550093836495,-1.6329152873573158,0.1903180775928361,0.023920710379588494,102.34211512910724,1.7402845677360843,-18.14640486333122,0
0.14,14,0.030370137790400663,-0.9771703029709308,0.2699484881618382,-1.5564344033212356,-0.09886962464349014,0.042886841408866054,102.34541695184231,1.7447242780618293,-18.150436750185577,0
0.15,15,0.030765682438357415,-0.9767838010743316,0.27052658788410006,-1.5332546012929922,-0.18401539753351132,-0.010542161612974502,102.35621815691974,1.7518962215571547,-18.155266312124922,0
0.16,16,0.02967183637773214,-0.9760645521146638,0.27100345731742953,-1.5658238935877693,-0.09292632320195397,-0.09835147461987291,102.35618174478077,1.7581456976548544,-18.157824215051424,0
0.17,17,0.027844277994130064,-0.9751953612151296,0.2714778602816264,-1.6091453032108465,0.02750681058476148,-0.16573900239508246,102.34150415207769,1.7616065287164688,-18.158043375774323,0
0.18,18,0.026532459094859892,-0.9739826585665685,0.27171922952223415,-1.6132244131127262,0.09269254419615193,-0.18961337746238255,102.328556815347,1.7639291259464673,-18.157380567582944,0
0.19,19,0.026508898920518453,-0.9725101318573361,0.27136094418419604,-1.5697735559359474,0.12729438749258767,-0.17928016018152146,102.3319146984431,1.767459318329093,-18.156499915256266,0
0.2,20,0.02761625968630916,-0.9712016490663608,0.2702919516306146,-1.50892048011828,0.16855469733020786,-0.15156028781132333,102.34433471028015,1.772235476397747,-18.155143709575892,0
0.21,21,0.028987208291325454,-0.9703834908980432,0.2688090374400593,-1.452307804248317,0.1901460668870241,-0.11805715073582518,102.34646644018939,1.7765131804798922,-18.15337881377929,0
0.22,22,0.02954436464425946,-0.970106530843232,0.2674295068223621,-1.3876897575494087,0.14337212068801933,-0.09197227835654342,102.33355959457994,1.779066850211574,-18.151787518607073,0
0.23,23,0.028595440077877704,-0.9703132179856929,0.26653927980204684,-1.2977469346860815,0.04013515476624666,-0.09683845953377573,102.32261311376593,1.7800425668368778,-18.150584395637768,0
0.24,24,0.026367524274594382,-0.9709138228275563,0.2661730042368792,-1.1923502888755826,-0.04089100742143172,-0.1531369892531956,102.32964188861429,1.78019553483431,-18.14941853767213,0
0.25,25,0.024008218446625873,-0.9717067373743521,0.2660729992774217,-1.0907598241974157,-0.02872932457550975,-0.24450941617335978,102.34784690150602,1.7800862809607734,-18.14798185416937,0
0.26,26,0.022831279072349178,-0.9724017372604307,0.2658889238694663,-0.9882519559226142,0.07724647436156352,-0.3089671092165059,102.35693034594392,1.7799723161713283,-18.14610726956402,0
0.27,27,0.02335590023578611,-0.9727937434783894,0.2654250763533206,-0.8758420054379719,0.2160383937091652,-0.2892109867717094,102.35108725442923,1.7803244234403948,-18.143459592087016,0
0.28,28,0.024969781616951747,-0.9729133836802073,0.2648911453696705,-0.7904633473295312,0.3191499314766483,-0.19779749735365112,102.34679098946954,1.7821444024120714,-18.13989670175511,0
0.29,29,0.026506332200024976,-0.9730050507700336,0.26481926258597177,-0.7911213931613272,0.35429704952269536,-0.11480515592971345,102.35918678437513,1.785931495499233,-18.13600530333246,0
0.3,30,0.027204331596783496,-0.9733167199807125,0.26548880093702276,-0.8449935520566213,0.33470876021874935,-0.1083016207572028,102.3802425170785,1.7902722959868689,-18.132595078415957,0
0.31,31,0.027167611897391527,-0.9739032061394592,0.26649600049356365,-0.781195340233762,0.3034071577626289,-0.16444536588241415,102.39031830783422,1.7927859937232273,-18.129719867378196,0
0.32,32,0.026991080154730108,-0.9747004473598317,0.2671436919118936,-0.44402924595098897,0.3035987138904712,-0.20596710673758747,102.38789435554406,1.7931145853005785,-18.126697921158687,0
0.33,33,0.027108571845158448,-0.9757388760127029,0.26724022215956766,0.098658129493094,0.3442690658558214,-0.17395963913457202,102.39500369725062,1.7937681694197112,-18.123022422324436,0
0.34,34,0.027568366172388826,-0.9770579779061379,0.2672515632025378,0.5748586756428326,0.38606330965504126,-0.08098367337213884,102.42824785502557,1.7969585295376642,-18.118856186714908,0
0.35,35,0.028258003462107082,-0.9783550001840371,0.26760631705302246,0.7657151781078045,0.36974461084221266,0.01180846512078212,102.47409760101581,1.8014821310426645,-18.11480234863492,0
0.36,36,0.029084049660163914,-0.9790006285550067,0.2681589457353646,0.694324137096661,0.26722333534228193,0.05523740742844069,102.504165525994,1.804225332165858,-18.111739160946243,0
0.37,37,0.02988103685323518,-0.9786206460875554,0.2685548434817781,0.5482942234600159,0.10534330694582272,0.0462168172520153,102.51225346083442,1.8045363874900715,-18.110782706998148,0
0.38,38,0.03034003709573282,-0.9775134874587031,0.2688268864045199,0.47842503922552504,-0.05797948225071158,0.012508119149972107,102.52299307714651,1.805407370066707,-18.112630560660772,0
0.39,39,0.0302207812539128,-0.9763186412514884,0.26922843390841456,0.500233714215217,-0.17453992068708893,-0.02382262174350136,102.5585094724636,1.8096372396334148,-18.116626359245522,0
0.4,40,0.029618278804291916,-0.9754176737815874,0.2696371284531621,0.5400174134606093,-0.22904153293891927,-0.06047023693192077,102.60745349869403,1.816205733727651,-18.12099081759193,0
0.41,41,0.02887592777136393,-0.9748240437219953,0.26961080184783165,0.5276775463837075,-0.24269706321136655,-0.09541893359950507,102.63954969051122,1.8217568158828792,-18.124377460245597,0
0.42,42,0.028202055720326823,-0.9744486410274098,0.26908161570058775,0.4516907066956612,-0.2602356019653176,-0.11004470587395232,102.64691429139772,1.8247838678107802,-18.126984682893816,0
0.43,43,0.027485664681857327,-0.9741612379674046,0.2686069282243314,0.35416514496238327,-0.3146174890504466,-0.08652744462010148,102.65536188533001,1.8267081174407496,-18.129938589545052,0
0.44,44,0.026540678210517994,-0.9736810958589708,0.2687738617521747,0.2879166754582337,-0.39248115595586497,-0.03621475989140536,102.68937862582678,1.8291294297954832,-18.133841500293332,0
0.45,45,0.02543385455798996,-0.9727521224399508,0.26957132020330393,0.2758167938003456,-0.4430959064489689,0.004801548937332938,102.73855848111774,1.831713441715164,-18.138182996407377,0
0.46,46,0.02448146247435881,-0.9715187936105082,0.2704580584453184,0.3022961530970778,-0.4244837423449415,0.011123067978708302,102.77176045578672,1.833283017886976,-18.141955414490017,0
0.47,47,0.023947798494879144,-0.9705497400242008,0.2708945564756187,0.33807687451158225,-0.33327935397678443,-0.0057345634932811414,102.77959713570486,1.83380202984779,-18.144468818341903,0
0.48,48,0.02382691478171009,-0.9703682293890912,0.2707426471467284,0.37347860388527826,-0.1979342200833074,-0.004046429418211999,102.78705056133136,1.8341556948932858,-18.14563001242357,0
0.49,49,0.02394891923195958,-0.9709642313342166,0.2702853170258802,0.42672742815152964,-0.06060049658025929,0.05742975833831672,102.81954827851811,1.8342015778041,-18.145814835637054,0
0.5,50,0.024241652247538374,-0.9717760007482473,0.26994661645203233,0.513981628319139,0.041063177368075285,0.18588812443549313,102.86929630342304,1.8322441734153723,-18.145600142894978,0
0.51,51,0.02483044957632407,-0.9721492753473937,0.2699352272644048,0.613546519713818,0.09667885974844512,0.34067688900533843,102.90664586377484,1.8272692799549535,-18.14545353135086,0
0.52,52,0.02589924662309871,-0.9718508280188648,0.2700892291158159,0.6758547986612051,0.12896219835425116,0.4556028714168783,102.91894961496399,1.821242681103684,-18.14553408697439,0
0.53,53,0.027468929201180277,-0.971208235375363,0.27005881698952,0.6774136803899062,0.16170236205722813,0.48563233214559903,102.92419090596533,1.8179640239318942,-18.145704726459908,0
0.54,54,0.029251937332597486,-0.970819459651011,0.26967878223919606,0.6505725998675209,0.18431769018575075,0.43648300232469817,102.9442024207425,1.8191302933909816,-18.1457040251303,0
0.55,55,0.03066703384378415,-0.9711211001707946,0.2691838952315296,0.6464629767932059,0.16573335300513306,0.3491206935927456,102.9764735235465,1.8223542645517838,-18.145430163166967,0
0.56,56,0.031070363066870544,-0.9721469300119745,0.26900387650517343,0.6783731654602462,0.10248822606972363,0.26164607610427626,103.0014143880551,1.8238676218924075,-18.14520311627053,0
0.5700000000000001,57,0.030192292655071333,-0.9736037847295371,0.26929070190512483,0.7141795716926381,0.030347008143373568,0.19253897055788904,103.01182223891094,1.822597214563789,-18.145649561964163,0
0.5800000000000001,58,0.028510758546291398,-0.9751083990080396,0.2697057285839891,0.7177540544081646,-0.019843648444039803,0.15351860444536813,103.02278467614744,1.820599847826738,-18.147120611205864,0
0.59,59,0.02710035247237737,-0.9763147172999606,0.2697652288335459,0.6858120516701891,-0.055085614262859815,0.1599100973816187,103.0492531091261,1.8197537021835695,-18.149280055855233,0
0.6,60,0.026903234054901116,-0.9769094522913588,0.26937002994462755,0.6414237882318329,-0.0917556811292446,0.214298472288415,103.08368882188775,1.8192409916971077,-18.151452165640187,0
0.61,61,0.028047468371226656,-0.9767231601479158,0.2689103189507059,0.5953667552146583,-0.1162563581070273,0.28349074570660077,103.10599896445773,1.8170636422581707,-18.153286509347588,0
0.62,62,0.029823383276728104,-0.9759605551934516,0.26885744885169416,0.525948428644831,-0.10785144526614376,0.311037624835874,103.11269005612029,1.8135991282761903,-18.15496879392346,0
0.63,63,0.031232056665874187,-0.9751417434449378,0.2693117809189961,0.41064290332313974,-0.09499834605962534,0.26661484780496536,103.12389999603158,1.8122454782531277,-18.157001416094964,0
0.64,64,0.031562869473685654,-0.9746219412665124,0.2699539060605868,0.27057538118406405,-0.15049153518842093,0.17591414018410312,103.15613293982126,1.815615825783735,-18.15996256062062,0
0.65,65,0.030632912696242152,-0.9742686146901556,0.2704120180890545,0.16025898527659962,-0.3101861648049224,0.09159712586874924,103.19726876994089,1.8220072703793497,-18.16432719362768,0
0.66,66,0.028750504035808304,-0.9737883377025549,0.2706467429111166,0.11018741907337896,-0.5075755341975341,0.04197349942583468,103.22085798655715,1.8271630976914615,-18.170186712181074,0
0.67,67,0.026629327910675866,-0.973229935565223,0.27094463276364594,0.10043958063175838,-0.6067318491715524,0.017006540788522064,103.22352510314933,1.8291596178012945,-18.17678898359686,0
0.68,68,0.025212757077746076,-0.9728871881530106,0.2715622075069389,0.09686186041049216,-0.5173039330292826,-0.002975915940123105,103.2334583281243,1.8299621367035421,-18.182478870097967,0
0.6900000000000001,69,0.02517511132871446,-0.9727959088300415,0.27242358192368843,0.09378026815233627,-0.29293412082470427,-0.015675189323202946,103.2736898581296,1.8323058921105457,-18.18586057157348,0
0.7000000000000001,70,0.026307128809717126,-0.9726801579684973,0.27315146751850916,0.10939597142803667,-0.11159508506787492,0.004596166167302312,103.32812294224503,1.8366060894076985,-18.18738792954225,0
0.7100000000000001,71,0.027511286259306062,-0.9724464008287037,0.2734167796270459,0.15084853844750654,-0.13298320208209258,0.07544541029441058,103.36046894372535,1.8408508873709333,-18.189263289129894,0
0.72,72,0.027671189804027437,-0.9724357357316524,0.2733398587581574,0.19675751679237646,-0.3544438711447631,0.171339015832665,103.36466929059516,1.841979424816986,-18.19325927322946,0
0.73,73,0.026580406736659835,-0.9729953345248783,0.2734805475222217,0.2124362368151893,-0.6031153441818169,0.22772230302141605,103.37615625897162,1.837626803751165,-18.198801413222483,0
0.74,74,0.02495527986970462,-0.9738853609325867,0.27424807186385336,0.17761991217487047,-0.676394132445509,0.19333227430166647,103.4222290283575,1.8286488698953423,-18.203616948652698,0
0.75,75,0.023618215337831552,-0.9743012601159895,0.27535469301135346,0.1019729910556421,-0.5051928202402155,0.0816360712325613,103.47773442791296,1.820123234058789,-18.206206911623507,0
0.76,76,0.022805172872806628,-0.9736407981049784,0.276084573402589,0.01684165276458241,-0.1988534949070763,-0.0361031332493202,103.49586944342744,1.817198018954441,-18.206899047920334,0
0.77,77,0.022265679373193053,-0.9722735992256256,0.2760956243934411,-0.04794504068179729,0.056902815033270375,-0.09191522714137045,103.48378480305234,1.8185119938385994,-18.206097564947097,0
0.78,78,0.021910341063508632,-0.9713736223600307,0.2756979320665191,-0.0782853013868897,0.14853280697044718,-0.07487246104418616,103.51642154693404,1.8159387316057138,-18.202696367493775,0
0.79,79,0.022150218810229175,-0.9718203033126201,0.2753548917992161,-0.07034068156287739,0.10206130213362526,-0.02956474298412675,103.6502517608591,1.8033469498574908,-18.195711735099934,0
