TimeStamp(s),FrameCounter,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,EulerX,EulerY,EulerZ,FallCheck
0.01,1,-0.0019986762396947346,-0.9990010354986629,0.13200201535560538,-8.23519987451643e-05,0.05735365639720186,-0.22917936051814414,95.18548437386495,0.42972958722929017,-23.62879138931132,0
0.02,2,-0.0010796020861400496,-0.9967706397422834,0.14117567705415088,0.30228748827935614,-0.09523530856952954,-0.20247840973775258,95.18140954291573,0.4332908937747598,-23.634298287701974,0
0.03,3,-0.001474823749681992,-0.9958604570920064,0.14568635302503494,0.4897604567910629,-0.23729097582804629,-0.15762488211725623,95.19501698987904,0.4319530072696928,-23.636417700128504,0
0.04,4,-0.0031516061043141306,-0.9965792106640483,0.14532801730900988,0.5653277870431179,-0.3673789979382712,-0.09015345740654007,95.22976987380787,0.4243555164075272,-23.63493990351,0
0.05,5,-0.004869316293165756,-0.9982260119626574,0.1436131528509602,0.6089337222724668,-0.47140674107417424,-0.016541293645642836,95.2707882536684,0.4144736140457329,-23.633209763085258,0
0.06,6,-0.0055361613980267465,-0.9998919898041894,0.14343094205640833,0.6641761360767371,-0.5126081007351547,0.03826662123916778,95.29846758263761,0.4082377040072478,-23.63483386444462,0
0.0699999999999999,7,-0.005208468404910134,-1.0011077162611846,0.14453870199554833,0.7177567882045494,-0.4726586417576813,0.06494709000700606,95.30909781038416,0.4068566571042092,-23.63978140616179,0
0.08,8,-0.004743195202727913,-1.001858200425561,0.14499670861893152,0.7587859594062734,-0.39113633470832976,0.07391738735995818,95.31778200038234,0.4053919595785214,-23.64447399819454,0
0.09,9,-0.004757407982060118,-1.0022195115566368,0.1439186430908397,0.7989468913380309,-0.33819550384060804,0.07401780032067798,95.3383360835126,0.39963571022051086,-23.646070307295687,0
0.0999999999999999,10,-0.005238121192106754,-1.0021119411963118,0.14235602090634944,0.8367048775208762,-0.35383598840197006,0.06043900076222189,95.36578934579454,0.3922360915251914,-23.645825656666034,0
0.11,11,-0.0060274729456726685,-1.001442728886942,0.14188416146346589,0.8433504064803454,-0.42425216014039263,0.03008033076877308,95.38479868048935,0.3890445061871113,-23.64741039214415,0
0.12,12,-0.0071454609214964175,-1.0004539246853288,0.14282185338673278,0.7976522058887995,-0.49909263535721726,-0.004636803893699609,95.39269820829004,0.3903220423707733,-23.652229937761422,0
0.13,13,-0.008430235498121092,-0.9997890502118439,0.14404926067551696,0.7173246699766657,-0.5213947943980533,-0.028458848456158134,95.40503655814055,0.38937809690544384,-23.657496147984883,0
0.14,14,-0.009263715846176109,-1.000043000802525,0.14449223518268348,0.6435203274072,-0.4625967387251113,-0.04071122962451232,95.43371661137866,0.3815648039626922,-23.659610790214014,0
0.15,15,-0.00900103014913926,-1.0011506886108343,0.14441430892513765,0.5948814479310163,-0.3439465338180515,-0.048850895428832926,95.466872268495,0.3717754248088601,-23.658750045908036,0
0.16,16,-0.007612879565063403,-1.0022665817729488,0.14488310919364486,0.544886386846926,-0.21732974308366687,-0.05167568327166221,95.48240928398319,0.36878393899792383,-23.658418405093663,0
0.17,17,-0.005873856956296004,-1.0024478088483928,0.14615519403592606,0.45157825326022943,-0.12237875401627454,-0.041401704139707465,95.48241775404962,0.3717845281460272,-23.65990136963368,0
0.18,18,-0.0050260801717243245,-1.001625006766236,0.1471966990420995,0.30820284802562753,-0.06484021525692764,-0.019623191956385042,95.49985667019686,0.36752551792799887,-23.65907655866121,0
0.19,19,-0.006069162777440475,-1.0007733165368504,0.1469479926358991,0.16316979437797183,-0.029893959501655194,-3.4650703169820767e-06,95.55952316974053,0.34533367714228735,-23.651074950673955,0
0.2,20,-0.00890119649566811,-1.0008422203892653,0.14558169862783432,0.09297747106490413,-0.004873820725538797,0.006218278312680236,95.6412844920882,0.3123199353757571,-23.637430960224098,0
0.21,21,-0.011953140353978486,-1.0015143500388577,0.14428288076204812,0.14781879873988688,0.014651230426826325,0.001072431159643061,95.69924205186965,0.2874112769035392,-23.62561722172663,0
0.22,22,-0.013039348128338457,-1.0013384244261339,0.1441182467363623,0.30984994731970833,0.0309896286110348,-0.004364381258142508,95.71571632531248,0.28059624184806686,-23.62090278799209,0
0.23,23,-0.011117372166167589,-0.9992678060572087,0.14526712642119718,0.5045093897590882,0.042958204557951095,-0.0006502198440497532,95.71871087417394,0.2840758617851852,-23.6213100146086,0
0.24,24,-0.007327574976813693,-0.9958588800800582,0.1470501597063814,0.660277673857884,0.04201855109687734,0.014192706694675133,95.74214496826171,0.2845904148953714,-23.621622757505854,0
0.25,25,-0.0040433511936622995,-0.9927455377604124,0.1485184518550798,0.7590798963583585,0.02462155882602025,0.03630950117717746,95.78502232131905,0.2784578973176445,-23.619854312389084,0
0.26,26,-0.0028459502218971316,-0.9911744262697727,0.1491452090134331,0.8290647094419252,0.0058580828295696635,0.059607574212509826,95.82050548678177,0.27160225921515463,-23.61787690581444,0
0.27,27,-0.0035591014454871028,-0.9913680237297304,0.14905436960797902,0.8940030200812872,0.0030475515197434283,0.07336521455419208,95.83522904226041,0.26884906675436826,-23.617215591123358,0
0.28,28,-0.005023523848647269,-0.992997535607141,0.14862559443991136,0.9391413379011988,0.0031175107745467986,0.05625455205030017,95.84419203826856,0.2680762329675422,-23.616779198376346,0
0.29,29,-0.006314383212342571,-0.9955990601642737,0.14805109759392573,0.9322798057386283,-0.035684363998702694,-0.01741630066767333,95.86640536008649,0.26512371980612,-23.615132320883408,0
0.3,30,-0.0071492286258848,-0.9984445209411763,0.14740196236005904,0.8702347531239666,-0.13484286355254388,-0.15311109229625092,95.8989538555945,0.2608208810986667,-23.613249500398172,0
0.31,31,-0.007602111265247094,-1.0005954351822206,0.14692844203444838,0.792642224021648,-0.2551120749998881,-0.3146096897429215,95.9238267780147,0.26002966787115506,-23.613456658837915,0
0.32,32,-0.0078046020186272776,-1.0015239987979865,0.14696120416368874,0.7534315952387233,-0.3237133768189401,-0.43399089412644803,95.93471449379015,0.2642965079025925,-23.616005911480666,0
0.33,33,-0.007827596479841265,-1.0015559054221153,0.147444101437813,0.7822932395966137,-0.30476174499489345,-0.45295721915696113,95.94571467823035,0.2686951618369817,-23.618298984767755,0
