TimeStamp(s),FrameCounter,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,EulerX,EulerY,EulerZ,FallCheck
0.01,1,0.03499771872405911,-1.0000029123922705,0.09099634700106939,0.8589257469058886,2.006329263260092,-0.802272409192931,95.12820200253542,3.0309712300967817,-24.683018793068612,0
0.02,2,0.03887044214232744,-0.9996809505368203,0.08503117553238276,-0.6278068468811229,1.2011362858163093,-1.5128281990412935,95.12004171153677,3.0473771234557456,-24.675836074182662,0
0.03,3,0.0420444250438119,-1.0000783767464159,0.08208457601027337,-1.364384496604175,0.929140668057572,-2.10754300731734,95.1058051266283,3.0662766629325775,-24.66488073393729,0
0.04,4,0.044239569062946744,-1.0015693585043057,0.0822964081057433,-1.2807051310748612,1.133101436095505,-2.513912406638176,95.08467324701759,3.088157934701196,-24.649793536454624,0
0.05,5,0.04545310567190043,-1.0039130220124521,0.08353768865328087,-0.8640248214726283,1.3058857692701842,-2.715607106467019,95.06256151345171,3.1113808150608175,-24.633408001389014,0
0.06,6,0.04587236582112786,-1.0062449153799113,0.08434246604115962,-0.5339334242645031,1.0859119107903281,-2.7557475042842716,95.04735674761984,3.1345341714979273,-24.6192860459514,0
0.0699999999999999,7,0.046448789374878716,-1.0074776821102518,0.08537278216588522,-0.33928223636433613,0.5374666364358849,-2.736551981441721,95.04166817588725,3.1593827265557,-24.610576585537725,0
0.08,8,0.04916147968708527,-1.0069245387654786,0.08810268661809921,-0.16645685503954913,-0.0768326058341105,-2.778657644737854,95.04106335319966,3.190626600871601,-24.610113719487863,0
0.09,9,0.055707002574315816,-1.004607093940176,0.09281538912980965,-0.004433678308911235,-0.5992723506443302,-2.9472868492290023,95.03957058800881,3.2311798028204,-24.618979953968697,0
0.0999999999999999,10,0.06543895690404164,-1.0010889919670667,0.0981969626479116,0.04937449125569262,-1.0288440962394845,-3.221449539741001,95.03529767009924,3.277992741411282,-24.634418739063072,0
0.11,11,0.07491925026405322,-0.9973604103866873,0.10266654425724595,-0.07102607776325232,-1.4098799474165504,-3.548963495906162,95.02998558321713,3.3247388807080087,-24.651275175805328,0
0.12,12,0.08004484552957021,-0.9950196310878536,0.1057571066443724,-0.33961755924273396,-1.728943236367941,-3.9310686453714974,95.0246986955184,3.369138381403658,-24.666438484902525,0
0.13,13,0.07898142287373594,-0.9960073928803664,0.10784978618379785,-0.7135414664093104,-1.8431601971153937,-4.438601130715857,95.01751827500439,3.415600344416674,-24.679959623412035,0
0.14,14,0.07326913220757994,-1.0012130130454364,0.10868742164935442,-1.2250528127404687,-1.4795047399924328,-5.122197690725053,95.00491024103164,3.4697209829516926,-24.690518987462028,0
0.15,15,0.06640542213736728,-1.0088298808626788,0.10707442391741144,-1.946754986393014,-0.40875564863322744,-5.899338196851848,94.98414688214903,3.531829848254194,-24.691711333399656,0
0.16,16,0.061610948202072455,-1.0144773049874143,0.10265235879422611,-2.8537048175313333,1.2897024949427531,-6.561801680635097,94.95455648561884,3.5972396007436127,-24.67536698195234,0
0.17,17,0.06063125119144274,-1.0139445266351244,0.09722731559042071,-3.7806561375906584,3.1621577589921825,-6.931387286943835,94.91715950384813,3.661730968376236,-24.638679132602068,0
0.18,18,0.06376011885328503,-1.0066998871458974,0.0932826795031051,-4.5742383145130106,4.633139634420692,-7.00211797333131,94.8730034981864,3.725007219632741,-24.58690174223002,0
0.19,19,0.07015753462496785,-0.9970236953475953,0.0912956886158527,-5.258205804207727,5.34467312237971,-6.9128025863933455,94.82165569840527,3.7888676837364255,-24.529245537348896,0
0.2,20,0.07779947581619982,-0.9914799092452864,0.08948464536366293,-5.978764876093423,5.304920431150517,-6.808481831182132,94.76177391899532,3.8538292955180857,-24.473156584743336,0
0.21,21,0.0834301730784389,-0.9946166830791454,0.0866973897897619,-6.783503669323236,4.820554673853772,-6.764908287240526,94.69324921980159,3.918690678181418,-24.421778374780548,0
0.22,22,0.08370059617516981,-1.0062566015114827,0.084906251589668,-7.535848961382855,4.340409116588596,-6.827594299805311,94.61802508754413,3.98270610292575,-24.374206948721348,0
0.23,23,0.07762077514373213,-1.0223772016107628,0.0875673364840761,-8.12256274617682,4.289129633765096,-7.07436966507345,94.5381874025271,4.047200851134986,-24.326269170146666,0
0.24,24,0.06787028027277374,-1.0384937363684976,0.09500556114531289,-8.700010816042242,4.947044521702383,-7.623203586953204,94.45331200529105,4.1154077652915015,-24.271261677907287,0
0.25,25,0.05864847308052254,-1.052324473125129,0.1024254850693129,-9.593650038156186,6.4585822624545095,-8.583310097334568,94.36010896922032,4.191512250978739,-24.200771557620513,0
0.26,26,0.05216964374548096,-1.0636077507160848,0.1037568913393877,-10.913802695637939,8.926038232957218,-9.972703705770869,94.25507104444911,4.279430465222582,-24.10524772208615,0
0.27,27,0.04832574591439991,-1.0720063000546913,0.09755642546111525,-12.414633526040804,12.372736817505315,-11.633018863031197,94.13731200280928,4.381151355931437,-23.97501055978781,0
0.28,28,0.04762653972639506,-1.0756514006149132,0.08857439809796137,-13.83339383792256,16.497695620199092,-13.210380174797898,94.00804398467206,4.495193301266173,-23.803470523867947,0
0.29,29,0.052504887009155406,-1.071950432099514,0.0834889075768429,-15.241639656792307,20.53294527650415,-14.281126012550727,93.86711822861258,4.616399143805732,-23.59186464329526,0
0.3,30,0.06451566171849074,-1.0600991754936049,0.08515431135384835,-16.912871138193747,23.591068865393975,-14.598766949211688,93.71115554350139,4.737873637346956,-23.35051518004944,0
0.31,31,0.08127180812891151,-1.042758100621883,0.09045586781707349,-18.92314606454808,25.362784642169867,-14.277178887331086,93.53598537493198,4.854397833434861,-23.092702568322732,0
0.32,32,0.09755507690541998,-1.024605829080288,0.09339123308632627,-21.031505970701076,26.437499608154095,-13.708546376731203,93.34064201924579,4.9649290344616475,-22.825363651288757,0
0.33,33,0.10938170729808465,-1.008762399920855,0.09067774053260315,-22.901493118544913,27.7237011805825,-13.239617090218601,93.1285852768173,5.0717304497094835,-22.546194089351907,0
0.34,34,0.11632280934726275,-0.9947655612778545,0.0848384403480661,-24.28189201997326,29.418023986963195,-12.883244351176446,92.90558195709724,5.176345070432968,-22.251088896737926,0
0.35,35,0.12025297851313081,-0.9802248027540265,0.0819744793532713,-24.966074313845816,30.5896585486432,-12.33416969920507,92.67743110248028,5.276216174598433,-21.94517271122685,0
0.36,36,0.12300045597598253,-0.9645242205660911,0.08680765063891194,-24.72671855803563,29.873450003698284,-11.288259037481659,92.45035241776394,5.366099844229522,-21.64698587086768,0
0.37,37,0.12554641862008642,-0.9511030678291905,0.09973007311023621,-23.426201363819743,26.631085925369884,-9.792776521082123,92.23292748714864,5.443463746574005,-21.381674615516037,0
0.38,38,0.1285264006952362,-0.945898659100171,0.11728210408828428,-21.23811922631591,21.528973474886897,-8.312271650060877,92.03511876760297,5.511947734449555,-21.1681668512318,0
0.39,39,0.1323812632407166,-0.9526683596591483,0.13415566893991754,-18.740503429465512,16.11777015989146,-7.4256024180447096,91.86228387646477,5.578904029807173,-21.00960177006751,0
0.4,40,0.13682070054701714,-0.969177328597197,0.1451628152741147,-16.718442300134136,11.877263652912289,-7.400418194855433,91.70936332882845,5.6500311771409555,-20.893367988969793,0
0.41,41,0.1406092514495845,-0.9879902127687359,0.1469009088276764,-15.765441374654035,9.493159869548112,-8.00801444688487,91.56286745578267,5.726784682355786,-20.799698935891662,0
0.42,42,0.1422023547371637,-1.0011496082257563,0.139046947562915,-15.952382994897212,8.76359011639647,-8.708056347390693,91.41036840309616,5.807752327319726,-20.711875541759795,0
0.43,43,0.1405265251496837,-1.0044727855826703,0.12517712004359804,-16.775079459188227,8.971996753925655,-9.003722402957616,91.24842644680989,5.8906126783849775,-20.621637987424663,0
0.44,44,0.13511813310364634,-0.9985689541302808,0.11229794391006537,-17.420390533851858,9.333207776338265,-8.68479663085428,91.08207024814813,5.9722475619666575,-20.528695364397965,0
0.45,45,0.12606765028021338,-0.9872025168810615,0.10749907372184465,-17.248979025042452,9.299385217873231,-7.850410517287158,90.91864767282857,6.048292636106821,-20.437111941857722,0
0.46,46,0.11469248140356034,-0.9749397516515592,0.11271605216977541,-16.222182328463735,8.727580554433294,-6.785320401837538,90.76329839004042,6.114475156310422,-20.351314420694116,0
0.47,47,0.10426886945172742,-0.9652705059888084,0.12272029802928677,-14.90641653725242,7.8941246243074215,-5.803244248463968,90.6185419107201,6.16946131768617,-20.273082045568483,0
0.48,48,0.09881346607982591,-0.959690048227712,0.1295319203241483,-13.984347175584789,7.284286839723566,-5.122276401884444,90.48466522149477,6.216259748785894,-20.20041434069718,0
0.49,49,0.09977535171883858,-0.9577644296329778,0.12897037350084264,-13.71254208863435,7.2339844036119345,-4.797577084006548,90.35851643031671,6.260152567562242,-20.128758119730126,0
0.5,50,0.10392005242635226,-0.9577867142684504,0.1226134556970741,-13.818625353759828,7.694807758573401,-4.725070908166235,90.23364449623044,6.304808458679736,-20.053670568456265,0
0.51,51,0.10566713737397745,-0.9576870330961049,0.11467762066312194,-13.817699232425849,8.3250863611292,-4.7120143185014385,90.10550107640489,6.350187391482556,-19.972943796178644,0
0.52,52,0.10248088051622897,-0.9559930230808864,0.10893908505712215,-13.352665561324129,8.809930557890656,-4.576291628862447,89.97826056294998,6.393700861913332,-19.88688005278575,0
0.53,53,0.09788404895087068,-0.9523978875084567,0.10845465064172723,-12.339691988125114,9.098320160314438,-4.2196243437068714,89.86392367131255,6.432687281545755,-19.796978589121263,0
0.54,54,0.09839360828432202,-0.947546763652747,0.11541067101753263,-10.989924137584156,9.325563626271816,-3.6365658438132127,89.77100675322203,6.46555074286631,-19.704558216070367,0
0.55,55,0.1066413328305494,-0.9422918898572081,0.12857513375828253,-9.730241573224468,9.514410363866165,-2.862698583231488,89.69440933795862,6.4911042703115305,-19.61092488458213,0
0.56,56,0.11738040142200971,-0.9371416922929702,0.1414083901208637,-8.921641275587984,9.438084562133412,-1.9173240995660943,89.62041358702385,6.507819480924203,-19.518699037495754,0
