TimeStamp(s),FrameCounter,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,EulerX,EulerY,EulerZ,FallCheck
0.01,1,-0.025000339312502826,-1.0049986032266751,-0.022003235191769176,-1.7762661708823162,0.6302927664310104,0.5729295484216602,86.09264441507322,-2.8304284105370754,-44.16361412401805,0
0.02,2,-0.02118832952343654,-1.0055837951335793,-0.025077119287370806,-1.8716122986656525,-0.1006168894825247,0.4382790526061366,86.07702397353766,-2.8336140188352887,-44.16494736262794,0
0.03,3,-0.019946176590496006,-1.005792540628387,-0.025974391490529797,-1.832044602212922,-0.7513719108567625,0.3966067007410421,86.07186893100064,-2.823256199064993,-44.171436443243124,0
0.04,4,-0.02197673854532608,-1.005701861361072,-0.024071407032923004,-1.6997810941203302,-1.1935808602042879,0.46969741483996796,86.07335389980933,-2.8042574141959666,-44.18361672734775,0
0.05,5,-0.025999024639123885,-1.0056641085053173,-0.020965679468678455,-1.657168637427905,-1.331576313178222,0.5936524084068996,86.06842164897738,-2.793322589514696,-44.197804248927966,0
0.06,6,-0.03012057068405525,-1.0057799975015485,-0.01929753825544325,-1.8126753219016494,-1.2309091423405785,0.6834811798724657,86.05200262452112,-2.7971427964543847,-44.21038970689839,0
0.0699999999999999,7,-0.03304040570516596,-1.0057271560455117,-0.020391052668827715,-2.0615997531590455,-1.1039986459361286,0.7153177321551606,86.03302429271274,-2.8052171612507486,-44.2209589170977,0
0.08,8,-0.03417937302801874,-1.0051619559124696,-0.023141444839773005,-2.1853136075407704,-1.1318361977151556,0.7256621291472187,86.02156990706504,-2.805364809093172,-44.23170242756566,0
0.09,9,-0.03336326600135674,-1.0042711680106022,-0.025292420914018256,-2.064123923702315,-1.321563895291355,0.7292973749968518,86.01544419053322,-2.7992762917830287,-44.24481510512297,0
0.0999999999999999,10,-0.030945964237287214,-1.0038452975396728,-0.025420959641269576,-1.761834937957432,-1.5549329924086042,0.680773803426053,86.00507865424828,-2.79771024669412,-44.26065634163326,0
0.11,11,-0.028153338548407857,-1.0046594854286082,-0.02358369578561879,-1.4225198793110048,-1.7384823861288854,0.5473029057123585,85.99023779090095,-2.8035608460493724,-44.277919806949974,0
0.12,12,-0.026661463839114934,-1.0067411115998304,-0.020643964507251072,-1.1353125111006435,-1.8683040166164917,0.38545448403705107,85.98433546198831,-2.8065883811887757,-44.295228840504194,0
0.13,13,-0.027319637806279534,-1.0093085593289326,-0.017591571031370913,-0.9148006236083166,-1.9730410064524992,0.29440561984146163,85.99748565052971,-2.7972231762487327,-44.312503884612866,0
0.14,14,-0.029396986924109036,-1.0113151146056054,-0.015457901959644842,-0.7681432579016766,-2.051697611429119,0.3024932167459891,86.02005099247569,-2.7806691805790416,-44.33080739176959,0
0.15,15,-0.03142497563601467,-1.0118611505366846,-0.015214210405732877,-0.7167854896128737,-2.0871561361894546,0.34560110765458046,86.03183529175229,-2.7712193197061135,-44.35091727962463,0
0.16,16,-0.03272070925768498,-1.0103473985708555,-0.01705992858778251,-0.7376702002804194,-2.083947847492669,0.3575713489613996,86.02798640469284,-2.7734893379180168,-44.37204479220883,0
0.17,17,-0.0337959952519588,-1.0069351640390547,-0.01979726383198149,-0.7341188075674949,-2.0422475170669094,0.34117259816067785,86.02642719778065,-2.776412086388391,-44.39188266740367,0
0.18,18,-0.03532788663997729,-1.0031212750173788,-0.021540004956683026,-0.6109724724421433,-1.8934885792874494,0.3411047705640628,86.04425315118374,-2.7691762010094907,-44.40795083518064,0
0.19,19,-0.037094719113512024,-1.0012269233366067,-0.02142372183497138,-0.36688980142851507,-1.527359579901329,0.3801823204538125,86.07414255257181,-2.7571750325138082,-44.418991631399216,0
0.2,20,-0.0381102937983226,-1.0025538190560634,-0.020361341933027313,-0.08740188019548466,-0.938715205757083,0.44104089386119166,86.09412558654435,-2.7543279425852427,-44.42520666048424,0
