TimeStamp(s),FrameCounter,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,EulerX,EulerY,EulerZ,FallCheck
0.01,1,0.003998722541777,-1.0059990447912597,-0.06399954164326044,1.7761579017499285,0.1716970321206028,0.11462455399211224,86.56251171541338,1.1172704585462516,-17.687214158961996,0
0.02,2,0.005174903318565872,-1.006204105722117,-0.06293791795767709,1.8032104060659748,0.11511714007784203,0.11969329609712508,86.58616453104129,1.1206905924980373,-17.684653687152807,0
0.03,3,0.005865682073681101,-1.006497208285998,-0.062398455494689614,1.7854133790321063,0.08792561000402951,0.11875750840699877,86.59838421153965,1.117997623938072,-17.681380796733993,0
0.04,4,0.0058382539463621725,-1.006749563214934,-0.06252753493488857,1.729190325615333,0.08770400538634664,0.10894686349961086,86.5971038919979,1.1080543360855677,-17.677090228763237,0
0.05,5,0.005200416368754998,-1.0066166450575977,-0.06304194324617249,1.6885199166621172,0.08681144787576908,0.09469613984613494,86.59260599706046,1.0961857893161697,-17.672836340468542,0
0.06,6,0.004277277690762925,-1.0058616158323153,-0.06347256248911287,1.70930064447175,0.0647050592406378,0.08431551635087356,86.5982825260688,1.0893342986545844,-17.670546530205645,0
0.0699999999999999,7,0.003447086632221626,-1.0047266657644809,-0.06348768415098129,1.7793281293541128,0.0319765428950234,0.07802276473887765,86.61562347625699,1.088547353168571,-17.670477176982537,0
0.08,8,0.0030663454793755126,-1.003834616172377,-0.06314145608320015,1.8388933268760674,0.026592525748780054,0.06699173787389943,86.63162968741877,1.0878489913473617,-17.67003516650317,0
0.09,9,0.003340626561452431,-1.0036022980383903,-0.06287273146163189,1.842946993928238,0.07728591403661657,0.05093682717553974,86.63476753704606,1.081835105771126,-17.66648180798837,0
0.0999999999999999,10,0.004082434906106703,-1.0038645955845125,-0.06310428250937647,1.8035770507203832,0.16067112036457878,0.044547694532733946,86.63032002969314,1.0725455482202622,-17.660412152898406,0
0.11,11,0.004714119559276258,-1.0042059872245281,-0.06373332843458535,1.764535565410963,0.21240223400248093,0.05285397398186733,86.63390362859354,1.066469280189952,-17.655131140366798,0
0.12,12,0.004740084674939586,-1.0045593716802892,-0.06418106704269025,1.7463123227292567,0.20258389008082928,0.05219484842255719,86.65048114351939,1.0656603106537494,-17.65247645267374,0
0.13,13,0.004196320212323421,-1.0052683098341482,-0.06409390911461434,1.7325591171511472,0.17956334466478485,0.016958231399539295,86.66729409768676,1.0649584637352585,-17.650693087208772,0
